path;offset;bytes;extract
ai/023.bin;0xE564;4A FF A6 C4;アローザル・メサイア
ai/023.bin;0xE564;A8 83 96 C6;ライトスピード・チーター
ai/023.bin;0xE564;15 6E A2 C8;ウィステリアナイト
ai/023.bin;0xE564;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/023.bin;0xE564;43 E8 97 CD;虚数領域のホロウゲイザー
ai/023.bin;0xE564;45 36 10 D1;プロトサン・ドラコキッド
ai/023.bin;0xE564;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/023.bin;0xE564;7C 46 0A D9;忍竜 ドレッドマスター
ai/023.bin;0xE564;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/023.bin;0xE564;82 E8 24 E0;仮想現実のレディキーパー
ai/023.bin;0xE564;69 E8 61 E1;オーバーロード
ai/023.bin;0xE564;7D 1F 65 E6;獣神 ナイトジャッカル
ai/023.bin;0xE564;57 CD 2E E8;    
ai/023.bin;0xE564;CC 1A C6 E8;AI未設定 : attrib = %s
ai/023.bin;0xE564;39 17 8B F0;星空の解放者 ギネヴィア
ai/023.bin;0xE564;4B 16 BE F0;鋭気の騎士 エクター
ai/023.bin;0xE564;BF 43 2B F1;  アタッカー : %s
ai/023.bin;0xE564;27 25 50 F1;ベアダウン・サムラーイ
ai/023.bin;0xE564;3E D4 50 F2;鍵を砕く者 リドルバイター
ai/023.bin;0xE564;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/023.bin;0xE564;89 20 23 F8;下
ai/023.bin;0xE564;DD 4C B3 F8;ターン開始 AI(%d)
ai/023.bin;0xE564;0A 1C 28 FE;スプレイ・バーディ
ai/024.bin;0xE6BE;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/024.bin;0xE6BE;51 5B 2F 06;ヘキサゴナル・メイガス
ai/024.bin;0xE6BE;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/024.bin;0xE6BE;8D 9F AA 08;  シールドの要求値 : 
ai/024.bin;0xE6BE;99 38 0E 09;エメラルドウィッチ ララ
ai/024.bin;0xE6BE;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/024.bin;0xE6BE;02 DC 8B 0D;モーント・ブラウクリューガー
ai/024.bin;0xE6BE;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/024.bin;0xE6BE;24 A1 3B 11;ライジング・ライオネット
ai/024.bin;0xE6BE;CA 98 65 11;神界獣 フェンリル
ai/024.bin;0xE6BE;2F 96 22 12;ダンシング・ウルフ
ai/024.bin;0xE6BE;50 4D AC 12;神凪 シナツヒコ
ai/024.bin;0xE6BE;2F CE 1C 13;花占いの女神 サクヤ
ai/024.bin;0xE6BE;9F 3C 4E 15; + %d
ai/024.bin;0xE6BE;A4 3B 6B 17;メテオブレイク・ウィザード
ai/024.bin;0xE6BE;26 7B 30 1A;ネコ執事
ai/024.bin;0xE6BE;8D 20 89 1A;AI未設定 : %s %d
ai/024.bin;0xE6BE;49 58 50 21;次元ロボ ダイジェット
ai/024.bin;0xE6BE;8E BC BB 21;  シールドの目標値 : 
ai/024.bin;0xE6BE;50 41 74 23;希望の子 トゥルエル
ai/024.bin;0xE6BE;C2 70 95 24;バトルシスター ちゃい
ai/024.bin;0xE6BE;39 5F 97 27;新鋭の騎士 ダヴィド
ai/024.bin;0xE6BE;BE 51 F9 27;餓竜 バトルレックス
ai/024.bin;0xE6BE;F7 2E E0 29;～%d
ai/024.bin;0xE6BE;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/024.bin;0xE6BE;44 62 0C 2D;無音の射手 コンダクタンス
ai/024.bin;0xE6BE;04 FC 42 2D;Ｅ・アラーマー
ai/024.bin;0xE6BE;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/024.bin;0xE6BE;9D D8 DB 30;オラクルガーディアン シーサー
ai/024.bin;0xE6BE;EE 81 9E 32;豪腕拿捕の巨人兵
ai/024.bin;0xE6BE;C5 4D EE 32;ブラスター・ダーク “Diablo”
ai/024.bin;0xE6BE;F1 28 16 33;枚しか選んでいない
ai/024.bin;0xE6BE;BC 1F 35 33;  ブースター : %s
ai/024.bin;0xE6BE;B8 BC F2 37;伏魔忍鬼 カガミジシ
ai/024.bin;0xE6BE;6E 42 D6 38;AI(%d) : アタック情報
ai/024.bin;0xE6BE;7B 8B 02 39;オラクルガーディアン ニケ
ai/024.bin;0xE6BE;B3 AD 45 3A;ブラスター
ai/024.bin;0xE6BE;03 D4 54 45; ヒットされない
ai/024.bin;0xE6BE;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/024.bin;0xE6BE;1A EF 70 4C;神宮衛士 ハヒキ
ai/024.bin;0xE6BE;2C A5 7B 4D;枚選択する必要があるが、
ai/024.bin;0xE6BE;9F A5 E0 4F;ＣＥＯ アマテラス
ai/024.bin;0xE6BE;3A D0 5B 51;メッチャバトラー ビクトール
ai/024.bin;0xE6BE;A6 11 33 52;暗黒竜 ファントム・ブラスター “Diablo”
ai/024.bin;0xE6BE;28 FF 89 54;天翔ける瑞獣 麒麟
ai/024.bin;0xE6BE;3C E0 6F 55;ドラゴニック・オーバーロード
ai/024.bin;0xE6BE;DE C1 45 56;解放者
ai/024.bin;0xE6BE;C9 4A 68 57;バトルシスター しょこら
ai/024.bin;0xE6BE;F7 6D 78 57;スタンプ・ラッコ
ai/024.bin;0xE6BE;6B 5E 01 5E;ドリーム・イーター
ai/024.bin;0xE6BE;C5 AF 0D 60;真紅の伝承 メタトロン
ai/024.bin;0xE6BE;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/024.bin;0xE6BE;55 C8 81 63;  完全ガード : %d/%d枚
ai/024.bin;0xE6BE;42 D7 DA 63;  ガーディアン候補
ai/024.bin;0xE6BE;93 11 EA 68;ブルースケイル・ディアー
ai/024.bin;0xE6BE;33 8E E7 69;Duo 理想の妹 メーア
ai/024.bin;0xE6BE;E8 83 60 6B;デアデビル・サムラーイ
ai/024.bin;0xE6BE;4B D4 AE 6B;  合計シールド : 
ai/024.bin;0xE6BE;DC 4C 2C 6E;立春の花乙姫 プリマヴェーラ
ai/024.bin;0xE6BE;11 E8 1D 70;神託の女王 ヒミコ
ai/024.bin;0xE6BE;E4 FB 3C 72;蒼嵐候補生 アノス
ai/024.bin;0xE6BE;29 EF C2 73;  対象(%d) : %s
ai/024.bin;0xE6BE;7C 3A 8B 81;解放者 バーニング・ブロー
ai/024.bin;0xE6BE;DA 63 6D 85;次元ロボ ダイブレイブ
ai/024.bin;0xE6BE;46 DE 4B 88;ダークメタル・ドラゴン
ai/024.bin;0xE6BE;6A D5 6E 8A;カタナライザー
ai/024.bin;0xE6BE;D1 DD 00 8D;ダーク・キャット
ai/024.bin;0xE6BE;A0 D8 63 8D;大宇宙勇機 グランギャロップ
ai/024.bin;0xE6BE;1F 10 24 8F;上
ai/024.bin;0xE6BE;6C E6 93 8F;真黒の賢者 カロン
ai/024.bin;0xE6BE;BB E2 E9 90;永劫不敗 アシュラ・カイザー
ai/024.bin;0xE6BE;E1 26 37 94;魔竜戦鬼 チャトゥラ
ai/024.bin;0xE6BE;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/024.bin;0xE6BE;7F BB 35 95;覇天皇竜 ドラゴニック・オーバーロード “The Ace”
ai/024.bin;0xE6BE;CA 1B 69 97;神凪 クエビコ
ai/024.bin;0xE6BE;0C DD 47 9B;バトルシスター ぱるふぇ
ai/024.bin;0xE6BE;1A 2D D2 9C;マイスガード フォーマルハウト
ai/024.bin;0xE6BE;69 08 3B A2;蒼波竜 テトラドライブ・ドラゴン
ai/024.bin;0xE6BE;F1 51 AA A2;スチームファイター バリフ
ai/024.bin;0xE6BE;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/024.bin;0xE6BE;BD FD F6 A7;メチャバトラー ランボール
ai/024.bin;0xE6BE;F2 C6 98 A8;神宮衛士 アスハ
ai/024.bin;0xE6BE;37 A8 35 AC;ペタル・フェアリー
ai/024.bin;0xE6BE;9F 77 42 AC;フレアウィップ・ドラゴン
ai/024.bin;0xE6BE;D7 7E 17 B2;バトルシスター みるふぃーゆ
ai/024.bin;0xE6BE;39 6A 36 B5;超鋼闘機 ヘヴィデューク
ai/024.bin;0xE6BE;66 B0 DA B6;タンクマン・モード・ビームキャノン
ai/024.bin;0xE6BE;F7 48 21 B9;ドラゴンナイト ジャラール
ai/024.bin;0xE6BE;88 EF 6D BC;イニグマン・トルネード
ai/024.bin;0xE6BE;7F 60 32 BD;お天気お姉さん らむね
ai/024.bin;0xE6BE;ED F8 CC BD;ファイナル・レンチ
ai/024.bin;0xE6BE;11 9F 48 BE;修羅忍竜 ダラニコンゴウ
ai/024.bin;0xE6BE;CF AA 4F C1;煉獄竜 ドラゴニック・ネオフレイム
ai/024.bin;0xE6BE;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/024.bin;0xE6BE;C7 A8 83 C6;サイキック・バード
ai/024.bin;0xE6BE;15 6E A2 C8;ウィステリアナイト
ai/024.bin;0xE6BE;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/024.bin;0xE6BE;D8 71 CC CE;ラック・バード
ai/024.bin;0xE6BE;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/024.bin;0xE6BE;7C 46 0A D9;忍竜 ドレッドマスター
ai/024.bin;0xE6BE;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/024.bin;0xE6BE;71 0B B9 E0;セキュリティ・ガーディアン
ai/024.bin;0xE6BE;69 E8 61 E1;オーバーロード
ai/024.bin;0xE6BE;7D 1F 65 E6;獣神 ナイトジャッカル
ai/024.bin;0xE6BE;57 CD 2E E8;    
ai/024.bin;0xE6BE;CC 1A C6 E8;AI未設定 : attrib = %s
ai/024.bin;0xE6BE;39 17 8B F0;星空の解放者 ギネヴィア
ai/024.bin;0xE6BE;4B 16 BE F0;鋭気の騎士 エクター
ai/024.bin;0xE6BE;BF 43 2B F1;  アタッカー : %s
ai/024.bin;0xE6BE;27 25 50 F1;ベアダウン・サムラーイ
ai/024.bin;0xE6BE;1B 60 84 F5;メイデン・オブ・ライブラ
ai/024.bin;0xE6BE;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/024.bin;0xE6BE;89 20 23 F8;下
ai/024.bin;0xE6BE;DD 4C B3 F8;ターン開始 AI(%d)
ai/024.bin;0xE6BE;11 31 6F FA;お天気お姉さん みるく
ai/024.bin;0xE6BE;0F 05 95 FF;神宮衛士 ツナガイ
ai/025.bin;0xE567;73 A0 9D 00;治癒の守護天使 ラムエル
ai/025.bin;0xE567;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/025.bin;0xE567;51 5B 2F 06;ヘキサゴナル・メイガス
ai/025.bin;0xE567;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/025.bin;0xE567;8D 9F AA 08;  シールドの要求値 : 
ai/025.bin;0xE567;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/025.bin;0xE567;E9 24 44 0A;撃ち砕く者 バルビエル
ai/025.bin;0xE567;02 DC 8B 0D;モーント・ブラウクリューガー
ai/025.bin;0xE567;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/025.bin;0xE567;24 A1 3B 11;ライジング・ライオネット
ai/025.bin;0xE567;CA 98 65 11;神界獣 フェンリル
ai/025.bin;0xE567;2F 96 22 12;ダンシング・ウルフ
ai/025.bin;0xE567;2F CE 1C 13;花占いの女神 サクヤ
ai/025.bin;0xE567;9F 3C 4E 15; + %d
ai/025.bin;0xE567;59 65 F7 17;光の弾幕 ベスネル
ai/025.bin;0xE567;B5 0F B1 19;黒衣の裁断 ハールート
ai/025.bin;0xE567;26 7B 30 1A;ネコ執事
ai/025.bin;0xE567;8D 20 89 1A;AI未設定 : %s %d
ai/025.bin;0xE567;49 58 50 21;次元ロボ ダイジェット
ai/025.bin;0xE567;8E BC BB 21;  シールドの目標値 : 
ai/025.bin;0xE567;50 41 74 23;希望の子 トゥルエル
ai/025.bin;0xE567;39 5F 97 27;新鋭の騎士 ダヴィド
ai/025.bin;0xE567;BE 51 F9 27;餓竜 バトルレックス
ai/025.bin;0xE567;F7 2E E0 29;～%d
ai/025.bin;0xE567;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/025.bin;0xE567;44 62 0C 2D;無音の射手 コンダクタンス
ai/025.bin;0xE567;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/025.bin;0xE567;A4 54 56 30;ナースキャップ・ダルメシアン
ai/025.bin;0xE567;EE 81 9E 32;豪腕拿捕の巨人兵
ai/025.bin;0xE567;C5 4D EE 32;ブラスター・ダーク “Diablo”
ai/025.bin;0xE567;F1 28 16 33;枚しか選んでいない
ai/025.bin;0xE567;BC 1F 35 33;  ブースター : %s
ai/025.bin;0xE567;B8 BC F2 37;伏魔忍鬼 カガミジシ
ai/025.bin;0xE567;6E 42 D6 38;AI(%d) : アタック情報
ai/025.bin;0xE567;B3 AD 45 3A;ブラスター
ai/025.bin;0xE567;03 D4 54 45; ヒットされない
ai/025.bin;0xE567;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/025.bin;0xE567;2C A5 7B 4D;枚選択する必要があるが、
ai/025.bin;0xE567;9F A5 E0 4F;ＣＥＯ アマテラス
ai/025.bin;0xE567;3A D0 5B 51;メッチャバトラー ビクトール
ai/025.bin;0xE567;A6 11 33 52;暗黒竜 ファントム・ブラスター “Diablo”
ai/025.bin;0xE567;3C E0 6F 55;ドラゴニック・オーバーロード
ai/025.bin;0xE567;DE C1 45 56;解放者
ai/025.bin;0xE567;F7 6D 78 57;スタンプ・ラッコ
ai/025.bin;0xE567;C5 AF 0D 60;真紅の伝承 メタトロン
ai/025.bin;0xE567;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/025.bin;0xE567;55 C8 81 63;  完全ガード : %d/%d枚
ai/025.bin;0xE567;42 D7 DA 63;  ガーディアン候補
ai/025.bin;0xE567;8F BB 63 64;クラッチライフル・エンジェル
ai/025.bin;0xE567;33 8E E7 69;Duo 理想の妹 メーア
ai/025.bin;0xE567;E8 83 60 6B;デアデビル・サムラーイ
ai/025.bin;0xE567;4B D4 AE 6B;  合計シールド : 
ai/025.bin;0xE567;DC 4C 2C 6E;立春の花乙姫 プリマヴェーラ
ai/025.bin;0xE567;38 24 95 6E;神聖結界 ペネム
ai/025.bin;0xE567;1C BA 63 6F;黒衣の燭光 アズライール
ai/025.bin;0xE567;11 E8 1D 70;神託の女王 ヒミコ
ai/025.bin;0xE567;E4 FB 3C 72;蒼嵐候補生 アノス
ai/025.bin;0xE567;29 EF C2 73;  対象(%d) : %s
ai/025.bin;0xE567;F1 6A D6 7C;幸せの鐘 ノキエル
ai/025.bin;0xE567;7C 3A 8B 81;解放者 バーニング・ブロー
ai/025.bin;0xE567;BC 3B 44 84;不死鳥 カラミティフレイム
ai/025.bin;0xE567;DA 63 6D 85;次元ロボ ダイブレイブ
ai/025.bin;0xE567;46 DE 4B 88;ダークメタル・ドラゴン
ai/025.bin;0xE567;C7 91 03 89;蹴撃の守護天使 サンダルフォン
ai/025.bin;0xE567;6A D5 6E 8A;カタナライザー
ai/025.bin;0xE567;A0 D8 63 8D;大宇宙勇機 グランギャロップ
ai/025.bin;0xE567;1F 10 24 8F;上
ai/025.bin;0xE567;6C E6 93 8F;真黒の賢者 カロン
ai/025.bin;0xE567;BB E2 E9 90;永劫不敗 アシュラ・カイザー
ai/025.bin;0xE567;60 79 A3 92;気付の守護天使 タミエル
ai/025.bin;0xE567;E1 26 37 94;魔竜戦鬼 チャトゥラ
ai/025.bin;0xE567;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/025.bin;0xE567;7F BB 35 95;覇天皇竜 ドラゴニック・オーバーロード “The Ace”
ai/025.bin;0xE567;42 43 FE 9A;機動病棟 ヒーリングパレス
ai/025.bin;0xE567;0C DD 47 9B;バトルシスター ぱるふぇ
ai/025.bin;0xE567;1A 2D D2 9C;マイスガード フォーマルハウト
ai/025.bin;0xE567;69 08 3B A2;蒼波竜 テトラドライブ・ドラゴン
ai/025.bin;0xE567;F1 51 AA A2;スチームファイター バリフ
ai/025.bin;0xE567;C7 01 4B A3;ブーケトス・メッセンジャー
ai/025.bin;0xE567;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/025.bin;0xE567;BD FD F6 A7;メチャバトラー ランボール
ai/025.bin;0xE567;9F 77 42 AC;フレアウィップ・ドラゴン
ai/025.bin;0xE567;39 6A 36 B5;超鋼闘機 ヘヴィデューク
ai/025.bin;0xE567;F0 BC EF B8;ランペイジカート・エンジェル
ai/025.bin;0xE567;F7 48 21 B9;ドラゴンナイト ジャラール
ai/025.bin;0xE567;88 EF 6D BC;イニグマン・トルネード
ai/025.bin;0xE567;ED F8 CC BD;ファイナル・レンチ
ai/025.bin;0xE567;11 9F 48 BE;修羅忍竜 ダラニコンゴウ
ai/025.bin;0xE567;CF AA 4F C1;煉獄竜 ドラゴニック・ネオフレイム
ai/025.bin;0xE567;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/025.bin;0xE567;15 6E A2 C8;ウィステリアナイト
ai/025.bin;0xE567;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/025.bin;0xE567;58 5D C4 CC;聖霊熾天使 ラジエル
ai/025.bin;0xE567;55 7C 0E D3;純潔の守り手 レクィエル
ai/025.bin;0xE567;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/025.bin;0xE567;7C 46 0A D9;忍竜 ドレッドマスター
ai/025.bin;0xE567;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/025.bin;0xE567;64 35 10 DD;ドクトロイド・プリマス
ai/025.bin;0xE567;69 E8 61 E1;オーバーロード
ai/025.bin;0xE567;7D 1F 65 E6;獣神 ナイトジャッカル
ai/025.bin;0xE567;57 CD 2E E8;    
ai/025.bin;0xE567;CC 1A C6 E8;AI未設定 : attrib = %s
ai/025.bin;0xE567;39 17 8B F0;星空の解放者 ギネヴィア
ai/025.bin;0xE567;4B 16 BE F0;鋭気の騎士 エクター
ai/025.bin;0xE567;BF 43 2B F1;  アタッカー : %s
ai/025.bin;0xE567;27 25 50 F1;ベアダウン・サムラーイ
ai/025.bin;0xE567;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/025.bin;0xE567;89 20 23 F8;下
ai/025.bin;0xE567;DD 4C B3 F8;ターン開始 AI(%d)
ai/025.bin;0xE567;50 82 4E FD;ナース・オブ・ブロークンハート
ai/026.bin;0x151D1;34 53 5F 00;湖の巫女 リアン
ai/026.bin;0x151D1;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/026.bin;0x151D1;51 5B 2F 06;ヘキサゴナル・メイガス
ai/026.bin;0x151D1;18 51 8C 06;深淵の海賊王 ブルーハート
ai/026.bin;0x151D1;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/026.bin;0x151D1;8D 9F AA 08;  シールドの要求値 : 
ai/026.bin;0x151D1;99 38 0E 09;エメラルドウィッチ ララ
ai/026.bin;0x151D1;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/026.bin;0x151D1;02 DC 8B 0D;モーント・ブラウクリューガー
ai/026.bin;0x151D1;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/026.bin;0x151D1;24 A1 3B 11;ライジング・ライオネット
ai/026.bin;0x151D1;CA 98 65 11;神界獣 フェンリル
ai/026.bin;0x151D1;2F 96 22 12;ダンシング・ウルフ
ai/026.bin;0x151D1;2F CE 1C 13;花占いの女神 サクヤ
ai/026.bin;0x151D1;9F 3C 4E 15; + %d
ai/026.bin;0x151D1;24 7A 2C 18;希望の火 エルモ
ai/026.bin;0x151D1;26 7B 30 1A;ネコ執事
ai/026.bin;0x151D1;8D 20 89 1A;AI未設定 : %s %d
ai/026.bin;0x151D1;53 C3 3F 1B;戦場の歌姫 オルティア
ai/026.bin;0x151D1;95 31 10 1D;封竜 カルゼ
ai/026.bin;0x151D1;C0 17 EB 1D;マジェスティ・ロードブラスター
ai/026.bin;0x151D1;49 58 50 21;次元ロボ ダイジェット
ai/026.bin;0x151D1;8E BC BB 21;  シールドの目標値 : 
ai/026.bin;0x151D1;00 8C ED 21;みるびる
ai/026.bin;0x151D1;50 41 74 23;希望の子 トゥルエル
ai/026.bin;0x151D1;39 5F 97 27;新鋭の騎士 ダヴィド
ai/026.bin;0x151D1;BE 51 F9 27;餓竜 バトルレックス
ai/026.bin;0x151D1;F7 2E E0 29;～%d
ai/026.bin;0x151D1;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/026.bin;0x151D1;44 62 0C 2D;無音の射手 コンダクタンス
ai/026.bin;0x151D1;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/026.bin;0x151D1;9D D8 DB 30;オラクルガーディアン シーサー
ai/026.bin;0x151D1;68 C9 B9 31;ドリーミング・ドラゴン
ai/026.bin;0x151D1;EE 81 9E 32;豪腕拿捕の巨人兵
ai/026.bin;0x151D1;C5 4D EE 32;ブラスター・ダーク “Diablo”
ai/026.bin;0x151D1;F1 28 16 33;枚しか選んでいない
ai/026.bin;0x151D1;BC 1F 35 33;  ブースター : %s
ai/026.bin;0x151D1;0F 84 8F 33;月光の魔女 ヴァハ
ai/026.bin;0x151D1;B8 BC F2 37;伏魔忍鬼 カガミジシ
ai/026.bin;0x151D1;6E 42 D6 38;AI(%d) : アタック情報
ai/026.bin;0x151D1;B3 AD 45 3A;ブラスター
ai/026.bin;0x151D1;5F 07 F5 3E;選択の魔女 エリウ
ai/026.bin;0x151D1;2B 9E 47 42;秘薬の魔女 アリアンロッド
ai/026.bin;0x151D1;03 D4 54 45; ヒットされない
ai/026.bin;0x151D1;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/026.bin;0x151D1;2C A5 7B 4D;枚選択する必要があるが、
ai/026.bin;0x151D1;9F A5 E0 4F;ＣＥＯ アマテラス
ai/026.bin;0x151D1;3A D0 5B 51;メッチャバトラー ビクトール
ai/026.bin;0x151D1;A6 11 33 52;暗黒竜 ファントム・ブラスター “Diablo”
ai/026.bin;0x151D1;72 A4 48 52;マグナム・アサルト
ai/026.bin;0x151D1;A2 CA 0A 55;士官候補生 アンドレイ
ai/026.bin;0x151D1;3C E0 6F 55;ドラゴニック・オーバーロード
ai/026.bin;0x151D1;B6 EB DA 55;蒼嵐水将 デスピナ
ai/026.bin;0x151D1;DE C1 45 56;解放者
ai/026.bin;0x151D1;F7 6D 78 57;スタンプ・ラッコ
ai/026.bin;0x151D1;3C 63 E3 57;髑髏の魔女 ネヴァン
ai/026.bin;0x151D1;C5 AF 0D 60;真紅の伝承 メタトロン
ai/026.bin;0x151D1;75 87 53 62;変革の騎士 ラディナス
ai/026.bin;0x151D1;29 1A 85 62;メイデン・オブ・ドリーミングアロマ
ai/026.bin;0x151D1;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/026.bin;0x151D1;55 C8 81 63;  完全ガード : %d/%d枚
ai/026.bin;0x151D1;42 D7 DA 63;  ガーディアン候補
ai/026.bin;0x151D1;93 11 EA 68;ブルースケイル・ディアー
ai/026.bin;0x151D1;33 8E E7 69;Duo 理想の妹 メーア
ai/026.bin;0x151D1;B0 4A D0 6A;カラミティタワー・ワイバーン
ai/026.bin;0x151D1;E8 83 60 6B;デアデビル・サムラーイ
ai/026.bin;0x151D1;4B D4 AE 6B;  合計シールド : 
ai/026.bin;0x151D1;DC 4C 2C 6E;立春の花乙姫 プリマヴェーラ
ai/026.bin;0x151D1;88 DD 98 6F;フォートレス・アンモナイト
ai/026.bin;0x151D1;11 E8 1D 70;神託の女王 ヒミコ
ai/026.bin;0x151D1;E4 FB 3C 72;蒼嵐候補生 アノス
ai/026.bin;0x151D1;BF 35 68 72;タイダル・アサルト
ai/026.bin;0x151D1;29 EF C2 73;  対象(%d) : %s
ai/026.bin;0x151D1;5A 1C 38 7C;宝石騎士 ぷりずみー
ai/026.bin;0x151D1;7C 3A 8B 81;解放者 バーニング・ブロー
ai/026.bin;0x151D1;E1 95 2F 85;聖棍の探索者 オクタウィウス
ai/026.bin;0x151D1;DA 63 6D 85;次元ロボ ダイブレイブ
ai/026.bin;0x151D1;46 DE 4B 88;ダークメタル・ドラゴン
ai/026.bin;0x151D1;6A D5 6E 8A;カタナライザー
ai/026.bin;0x151D1;D1 DD 00 8D;ダーク・キャット
ai/026.bin;0x151D1;A0 D8 63 8D;大宇宙勇機 グランギャロップ
ai/026.bin;0x151D1;1F 10 24 8F;上
ai/026.bin;0x151D1;6C E6 93 8F;真黒の賢者 カロン
ai/026.bin;0x151D1;5D 93 52 90;木漏れ日の貴婦人
ai/026.bin;0x151D1;BB E2 E9 90;永劫不敗 アシュラ・カイザー
ai/026.bin;0x151D1;E1 26 37 94;魔竜戦鬼 チャトゥラ
ai/026.bin;0x151D1;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/026.bin;0x151D1;7F BB 35 95;覇天皇竜 ドラゴニック・オーバーロード “The Ace”
ai/026.bin;0x151D1;E1 3B 61 98;猛将 ザカリー
ai/026.bin;0x151D1;17 6F DB 98;ドラゴンモンク ゴジョー
ai/026.bin;0x151D1;0C DD 47 9B;バトルシスター ぱるふぇ
ai/026.bin;0x151D1;1A 2D D2 9C;マイスガード フォーマルハウト
ai/026.bin;0x151D1;CA 30 36 9F;指揮官 ゲイリー・ギャノン
ai/026.bin;0x151D1;69 08 3B A2;蒼波竜 テトラドライブ・ドラゴン
ai/026.bin;0x151D1;F1 51 AA A2;スチームファイター バリフ
ai/026.bin;0x151D1;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/026.bin;0x151D1;BD FD F6 A7;メチャバトラー ランボール
ai/026.bin;0x151D1;43 39 46 AB;蒼嵐水将 スピロス
ai/026.bin;0x151D1;37 A8 35 AC;ペタル・フェアリー
ai/026.bin;0x151D1;9F 77 42 AC;フレアウィップ・ドラゴン
ai/026.bin;0x151D1;DC 8C AB AC;炎の吐息 キャリー
ai/026.bin;0x151D1;A3 70 B0 B3;撃退者 ブラッドマスター
ai/026.bin;0x151D1;39 6A 36 B5;超鋼闘機 ヘヴィデューク
ai/026.bin;0x151D1;F7 48 21 B9;ドラゴンナイト ジャラール
ai/026.bin;0x151D1;4D 11 72 B9;グラスビーズ・ドラゴン
ai/026.bin;0x151D1;88 EF 6D BC;イニグマン・トルネード
ai/026.bin;0x151D1;7F 60 32 BD;お天気お姉さん らむね
ai/026.bin;0x151D1;ED F8 CC BD;ファイナル・レンチ
ai/026.bin;0x151D1;11 9F 48 BE;修羅忍竜 ダラニコンゴウ
ai/026.bin;0x151D1;1D 17 4A BF;スターライト・ヘッジホッグ
ai/026.bin;0x151D1;CF AA 4F C1;煉獄竜 ドラゴニック・ネオフレイム
ai/026.bin;0x151D1;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/026.bin;0x151D1;32 A7 9C C5;カップルダガー・セイラー
ai/026.bin;0x151D1;15 6E A2 C8;ウィステリアナイト
ai/026.bin;0x151D1;90 9C 38 CB;ドローイング・ドレッド
ai/026.bin;0x151D1;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/026.bin;0x151D1;D8 71 CC CE;ラック・バード
ai/026.bin;0x151D1;74 62 BC D2;フィールド・ドリラー
ai/026.bin;0x151D1;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/026.bin;0x151D1;04 75 4F D7;蒼嵐兵 ラスカル・スイーパー
ai/026.bin;0x151D1;D3 27 A4 D7;ドラゴンナイト ネシャート
